gene,name
SNORA46,"small nucleolar RNA, H/ACA box 46"
SNORA47,"small nucleolar RNA, H/ACA box 47"
SNORA48,"small nucleolar RNA, H/ACA box 48"
SNORA48,"small nucleolar RNA, H/ACA box 48"
SNORA48B,"small nucleolar RNA, H/ACA box 48B"
SNORA49,"small nucleolar RNA, H/ACA box 49"
SNORA50A,"small nucleolar RNA, H/ACA box 50A"
SNORA50B,"small nucleolar RNA, H/ACA box 50B"
SNORA50C,"small nucleolar RNA, H/ACA box 50C"
SNORA50D,"small nucleolar RNA, H/ACA box 50D"
SNORA51,"small nucleolar RNA, H/ACA box 51"
SNORA52,"small nucleolar RNA, H/ACA box 52"
SNORA53,"small nucleolar RNA, H/ACA box 53"
SNORA54,"small nucleolar RNA, H/ACA box 54"
SNORA55,"small nucleolar RNA, H/ACA box 55"
SNORA56,"small nucleolar RNA, H/ACA box 56"
SNORA57,"small nucleolar RNA, H/ACA box 57"
SNORA58,"small nucleolar RNA, H/ACA box 58"
SNORA58,"small nucleolar RNA, H/ACA box 58"
SNORA58B,"small nucleolar RNA, H/ACA box 58B"
SNORA59A,"small nucleolar RNA, H/ACA box 59A"
SNORA59B,"small nucleolar RNA, H/ACA box 59B"
SNORA60,"small nucleolar RNA, H/ACA box 60"
SNORA61,"small nucleolar RNA, H/ACA box 61"
SNORA62,"small nucleolar RNA, H/ACA box 62"
SNORA62,"small nucleolar RNA, H/ACA box 62"
SNORA63,"small nucleolar RNA, H/ACA box 63"
SNORA63,"small nucleolar RNA, H/ACA box 63"
SNORA63,"small nucleolar RNA, H/ACA box 63"
SNORA63B,"small nucleolar RNA, H/ACA box 63B"
SNORA63C,"small nucleolar RNA, H/ACA box 63C"
SNORA63D,"small nucleolar RNA, H/ACA box 63D"
SNORA63E,"small nucleolar RNA, H/ACA box 63E"
SNORA64,"small nucleolar RNA, H/ACA box 64"
SNORA65,"small nucleolar RNA, H/ACA box 65"
SNORA66,"small nucleolar RNA, H/ACA box 66"
SNORA67,"small nucleolar RNA, H/ACA box 67"
SNORA68,"small nucleolar RNA, H/ACA box 68"
SNORA68,"small nucleolar RNA, H/ACA box 68"
SNORA68B,"small nucleolar RNA, H/ACA box 68B"
SNORA69,"small nucleolar RNA, H/ACA box 69"
SNORA70,"small nucleolar RNA, H/ACA box 70"
SNORA70,"small nucleolar RNA, H/ACA box 70"
SNORA70B,"small nucleolar RNA, H/ACA box 70B"
SNORA70C,"small nucleolar RNA, H/ACA box 70C"
SNORA70D,"small nucleolar RNA, H/ACA box 70D"
SNORA70E,"small nucleolar RNA, H/ACA box 70E"
SNORA70F,"small nucleolar RNA, H/ACA box 70F"
SNORA70G,"small nucleolar RNA, H/ACA box 70G"
SNORA70H,"small nucleolar RNA, H/ACA box 70H"
SNORA70I,"small nucleolar RNA, H/ACA box 70I"
SNORA70J,"small nucleolar RNA, H/ACA box 70J"
SNORA71A,"small nucleolar RNA, H/ACA box 71A"
SNORA71B,"small nucleolar RNA, H/ACA box 71B"
SNORA71C,"small nucleolar RNA, H/ACA box 71C"
SNORA71D,"small nucleolar RNA, H/ACA box 71D"
SNORA71E,"small nucleolar RNA, H/ACA box 71E"
SNORA72,"small nucleolar RNA, H/ACA box 72"
SNORA73A,"small nucleolar RNA, H/ACA box 73A"
SNORA73A,"small nucleolar RNA, H/ACA box 73A"
SNORA73A,"small nucleolar RNA, H/ACA box 73A"
SNORA73A,"small nucleolar RNA, H/ACA box 73A"
SNORA73B,"small nucleolar RNA, H/ACA box 73B"
SNORA73B,"small nucleolar RNA, H/ACA box 73B"
SNORA74A,"small nucleolar RNA, H/ACA box 74A"
SNORA74B,"small nucleolar RNA, H/ACA box 74B"
SNORA74C-1,"small nucleolar RNA, H/ACA box 74C-1"
SNORA74C-2,"small nucleolar RNA, H/ACA box 74C-2"
SNORA74D,"small nucleolar RNA, H/ACA box 74D"
SNORA75,"small nucleolar RNA, H/ACA box 75"
SNORA75,"small nucleolar RNA, H/ACA box 75"
SNORA75B,"small nucleolar RNA, H/ACA box 75B"
SNORA77,"small nucleolar RNA, H/ACA box 77"
SNORA77,"small nucleolar RNA, H/ACA box 77"
SNORA77B,"small nucleolar RNA, H/ACA box 77B"
SNORA78,"small nucleolar RNA, H/ACA box 78"
SNORA79,"small nucleolar RNA, H/ACA box 79"
SNORA79,"small nucleolar RNA, H/ACA box 79"
SNORA79B,"small nucleolar RNA, H/ACA box 79B"
SNORA80A,"small nucleolar RNA, H/ACA box 80A"
SNORA80B,"small nucleolar RNA, H/ACA box 80B"
SNORA80C,"small nucleolar RNA, H/ACA box 80C"
SNORA80D,"small nucleolar RNA, H/ACA box 80D"
SNORA80E,"small nucleolar RNA, H/ACA box 80E"
SNORA81,"small nucleolar RNA, H/ACA box 81"
SNORA84,"small nucleolar RNA, H/ACA box 84"
SNORA86,"small nucleolar RNA, H/ACA box 86"
SNORA87,"small nucleolar RNA, H/ACA box 87"
SNORA88,"small nucleolar RNA, H/ACA box 88"
SNORA89,"small nucleolar RNA, H/ACA box 89"
SNORA90,"small nucleolar RNA, H/ACA box 90"
SNORA91,"small nucleolar RNA, H/ACA box 91"
SNORA92,"small nucleolar RNA, H/ACA box 92"
SNORA93,"small nucleolar RNA, H/ACA box 93"
SNORA94,"small nucleolar RNA, H/ACA box 94"
SNORA95,"small nucleolar RNA, H/ACA box 95"
SNORA98,"small nucleolar RNA, H/ACA box 98"
SNORA99,"small nucleolar RNA, H/ACA box 99"
SNORA100,"small nucleolar RNA, H/ACA box 100"
SNORA101A,"small nucleolar RNA, H/ACA box 101A"
SNORA101B,"small nucleolar RNA, H/ACA box 101B"
SNORA103,"small nucleolar RNA, H/ACA box 103"
SNORA104,"small nucleolar RNA, H/ACA box 104"
SNORA105A,"small nucleolar RNA, H/ACA box 105A"
SNORA105B,"small nucleolar RNA, H/ACA box 105B"
SNORA105C,"small nucleolar RNA, H/ACA box 105C"
SNORA107,"small nucleolar RNA, H/ACA box 107"
SNORA108,"small nucleolar RNA, H/ACA box 108"
SNORA109,"small nucleolar RNA, H/ACA box 109"
SNORA110,"small nucleolar RNA, H/ACA box 110"
SNORA111,"small nucleolar RNA, H/ACA box 111"
SNORA112,"small nucleolar RNA, H/ACA box 112"
SNORA113,"small nucleolar RNA, H/ACA box 113"
SNORA114,"small nucleolar RNA, H/ACA box 114"
SNORA115,"small nucleolar RNA, H/ACA box 115"
SNORA116,"small nucleolar RNA, H/ACA box 116"
SNORA117,"small nucleolar RNA, H/ACA box 117"
SNORA118,"small nucleolar RNA, H/ACA box 118"
SNORA119,"small nucleolar RNA, H/ACA box 119"
SNORA120,"small nucleolar RNA, H/ACA box 120"
SNORC,secondary ossification center associated regulator of chondrocyte maturation
SNORC,secondary ossification center associated regulator of chondrocyte maturation
SNORD1A,"small nucleolar RNA, C/D box 1A"
SNORD1A,"small nucleolar RNA, C/D box 1A"
SNORD1B,"small nucleolar RNA, C/D box 1B"
SNORD1B,"small nucleolar RNA, C/D box 1B"
SNORD1C,"small nucleolar RNA, C/D box 1C"
SNORD1C,"small nucleolar RNA, C/D box 1C"
SNORD2,"small nucleolar RNA, C/D box 2"
SNORD2,"small nucleolar RNA, C/D box 2"
SNORD3@,"small nucleolar RNA, C/D box 3 cluster"
SNORD3@,"small nucleolar RNA, C/D box 3 cluster"
SNORD3@,"small nucleolar RNA, C/D box 3 cluster"
SNORD3A,"small nucleolar RNA, C/D box 3A"
SNORD3A,"small nucleolar RNA, C/D box 3A"
SNORD3A,"small nucleolar RNA, C/D box 3A"
SNORD3A,"small nucleolar RNA, C/D box 3A"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD3B-2,"small nucleolar RNA, C/D box 3B-2"
SNORD3B-2,"small nucleolar RNA, C/D box 3B-2"
SNORD3B-2,"small nucleolar RNA, C/D box 3B-2"
SNORD3B-2,"small nucleolar RNA, C/D box 3B-2"
SNORD3C,"small nucleolar RNA, C/D box 3C"
SNORD3C,"small nucleolar RNA, C/D box 3C"
SNORD3C,"small nucleolar RNA, C/D box 3C"
SNORD3C,"small nucleolar RNA, C/D box 3C"
SNORD3D,"small nucleolar RNA, C/D box 3D"
SNORD3D,"small nucleolar RNA, C/D box 3D"
SNORD3D,"small nucleolar RNA, C/D box 3D"
SNORD3D,"small nucleolar RNA, C/D box 3D"
SNORD3E,"small nucleolar RNA, C/D box 3E"
SNORD3F,"small nucleolar RNA, C/D box 3F"
SNORD3G,"small nucleolar RNA, C/D box 3G"
SNORD3H,"small nucleolar RNA, C/D box 3H"
SNORD3I,"small nucleolar RNA, C/D box 3I"
SNORD3J,"small nucleolar RNA, C/D box 3J"
SNORD3K,"small nucleolar RNA, C/D box 3K"
SNORD3P1,"small nucleolar RNA, C/D box 3 pseudogene 1"
SNORD3P2,"small nucleolar RNA, C/D box 3 pseudogene 2"
SNORD3P2,"small nucleolar RNA, C/D box 3 pseudogene 2"
SNORD3P3,"small nucleolar RNA, C/D box 3 pseudogene 3"
SNORD3P3,"small nucleolar RNA, C/D box 3 pseudogene 3"
SNORD3P3,"small nucleolar RNA, C/D box 3 pseudogene 3"
SNORD3P4,"small nucleolar RNA, C/D box 3 pseudogene 4"
SNORD3P4,"small nucleolar RNA, C/D box 3 pseudogene 4"
SNORD4A,"small nucleolar RNA, C/D box 4A"
SNORD4A,"small nucleolar RNA, C/D box 4A"
SNORD4B,"small nucleolar RNA, C/D box 4B"
SNORD5,"small nucleolar RNA, C/D box 5"
SNORD6,"small nucleolar RNA, C/D box 6"
SNORD7,"small nucleolar RNA, C/D box 7"
SNORD7,"small nucleolar RNA, C/D box 7"
SNORD8,"small nucleolar RNA, C/D box 8"
SNORD9,"small nucleolar RNA, C/D box 9"
SNORD10,"small nucleolar RNA, C/D box 10"
SNORD11,"small nucleolar RNA, C/D box 11"
SNORD11B,"small nucleolar RNA, C/D box 11B"
SNORD12,"small nucleolar RNA, C/D box 12"
SNORD12,"small nucleolar RNA, C/D box 12"
SNORD12B,"small nucleolar RNA, C/D box 12B"
SNORD12C,"small nucleolar RNA, C/D box 12C"
SNORD13,"small nucleolar RNA, C/D box 13"
SNORD13,"small nucleolar RNA, C/D box 13"
SNORD13,"small nucleolar RNA, C/D box 13"
SNORD13B-1,"small nucleolar RNA, C/D box 13B-1"
SNORD13B-2,"small nucleolar RNA, C/D box 13B-2"
SNORD13C,"small nucleolar RNA, C/D box 13C"
SNORD13D,"small nucleolar RNA, C/D box 13D"
SNORD13E,"small nucleolar RNA, C/D box 13E"
SNORD13F,"small nucleolar RNA, C/D box 13F"
SNORD13G,"small nucleolar RNA, C/D box 13G"
SNORD13H,"small nucleolar RNA, C/D box 13H"
SNORD13I,"small nucleolar RNA, C/D box 13I"
SNORD13J,"small nucleolar RNA, C/D box 13J"
SNORD13P1,"small nucleolar RNA, C/D box 13 pseudogene 1"
SNORD13P1,"small nucleolar RNA, C/D box 13 pseudogene 1"
SNORD13P2,"small nucleolar RNA, C/D box 13 pseudogene 2"
SNORD13P2,"small nucleolar RNA, C/D box 13 pseudogene 2"
SNORD13P3,"small nucleolar RNA, C/D box 13 pseudogene 3"
SNORD13P3,"small nucleolar RNA, C/D box 13 pseudogene 3"
SNORD14A,"small nucleolar RNA, C/D box 14A"
SNORD14A,"small nucleolar RNA, C/D box 14A"
SNORD14B,"small nucleolar RNA, C/D box 14B"
SNORD14B,"small nucleolar RNA, C/D box 14B"
SNORD14C,"small nucleolar RNA, C/D box 14C"
SNORD14D,"small nucleolar RNA, C/D box 14D"
SNORD14E,"small nucleolar RNA, C/D box 14E"
SNORD15A,"small nucleolar RNA, C/D box 15A"
SNORD15B,"small nucleolar RNA, C/D box 15B"
SNORD16,"small nucleolar RNA, C/D box 16"
SNORD17,"small nucleolar RNA, C/D box 17"
SNORD18A,"small nucleolar RNA, C/D box 18A"
SNORD18B,"small nucleolar RNA, C/D box 18B"
SNORD18C,"small nucleolar RNA, C/D box 18C"
SNORD19,"small nucleolar RNA, C/D box 19"
SNORD19B,"small nucleolar RNA, C/D box 19B"
SNORD19C,"small nucleolar RNA, C/D box 19C"
SNORD20,"small nucleolar RNA, C/D box 20"
SNORD21,"small nucleolar RNA, C/D box 21"
SNORD22,"small nucleolar RNA, C/D box 22"
SNORD23,"small nucleolar RNA, C/D box 23"
SNORD24,"small nucleolar RNA, C/D box 24"
SNORD25,"small nucleolar RNA, C/D box 25"
SNORD26,"small nucleolar RNA, C/D box 26"
SNORD27,"small nucleolar RNA, C/D box 27"
SNORD28,"small nucleolar RNA, C/D box 28"
SNORD28,"small nucleolar RNA, C/D box 28"
SNORD28B,"small nucleolar RNA, C/D box 28B"
SNORD29,"small nucleolar RNA, C/D box 29"
SNORD30,"small nucleolar RNA, C/D box 30"
SNORD31,"small nucleolar RNA, C/D box 31"
SNORD31,"small nucleolar RNA, C/D box 31"
SNORD31B,"small nucleolar RNA, C/D box 31B"
SNORD32A,"small nucleolar RNA, C/D box 32A"
SNORD32A,"small nucleolar RNA, C/D box 32A"
SNORD32B,"small nucleolar RNA, C/D box 32B"
SNORD33,"small nucleolar RNA, C/D box 33"
SNORD34,"small nucleolar RNA, C/D box 34"
SNORD35A,"small nucleolar RNA, C/D box 35A"
SNORD35A,"small nucleolar RNA, C/D box 35A"
SNORD35B,"small nucleolar RNA, C/D box 35B"
SNORD36A,"small nucleolar RNA, C/D box 36A"
SNORD36B,"small nucleolar RNA, C/D box 36B"
SNORD36C,"small nucleolar RNA, C/D box 36C"
SNORD37,"small nucleolar RNA, C/D box 37"
SNORD38A,"small nucleolar RNA, C/D box 38A"
SNORD38B,"small nucleolar RNA, C/D box 38B"
SNORD38C,"small nucleolar RNA, C/D box 38C"
SNORD38D,"small nucleolar RNA, C/D box 38D"
SNORD41,"small nucleolar RNA, C/D box 41"
SNORD42A,"small nucleolar RNA, C/D box 42A"
SNORD42B,"small nucleolar RNA, C/D box 42B"
SNORD43,"small nucleolar RNA, C/D box 43"
SNORD44,"small nucleolar RNA, C/D box 44"
SNORD45A,"small nucleolar RNA, C/D box 45A"
SNORD45B,"small nucleolar RNA, C/D box 45B"
SNORD45C,"small nucleolar RNA, C/D box 45C"
SNORD46,"small nucleolar RNA, C/D box 46"
SNORD46,"small nucleolar RNA, C/D box 46"
SNORD47,"small nucleolar RNA, C/D box 47"
SNORD48,"small nucleolar RNA, C/D box 48"
SNORD49A,"small nucleolar RNA, C/D box 49A"
SNORD49A,"small nucleolar RNA, C/D box 49A"
SNORD49B,"small nucleolar RNA, C/D box 49B"
SNORD50A,"small nucleolar RNA, C/D box 50A"
SNORD50B,"small nucleolar RNA, C/D box 50B"
SNORD51,"small nucleolar RNA, C/D box 51"
SNORD52,"small nucleolar RNA, C/D box 52"
SNORD53,"small nucleolar RNA, C/D box 53"
SNORD53,"small nucleolar RNA, C/D box 53"
SNORD53B,"small nucleolar RNA, C/D box 53B"
SNORD54,"small nucleolar RNA, C/D box 54"
SNORD55,"small nucleolar RNA, C/D box 55"
SNORD55,"small nucleolar RNA, C/D box 55"
SNORD56,"small nucleolar RNA, C/D box 56"
SNORD56B,"small nucleolar RNA, C/D box 56B"
SNORD57,"small nucleolar RNA, C/D box 57"
SNORD58A,"small nucleolar RNA, C/D box 58A"
SNORD58B,"small nucleolar RNA, C/D box 58B"
SNORD58C,"small nucleolar RNA, C/D box 58C"
SNORD59A,"small nucleolar RNA, C/D box 59A"
SNORD59B,"small nucleolar RNA, C/D box 59B"
SNORD60,"small nucleolar RNA, C/D box 60"
SNORD61,"small nucleolar RNA, C/D box 61"
SNORD61,"small nucleolar RNA, C/D box 61"
SNORD62A,"small nucleolar RNA, C/D box 62A"
SNORD62A,"small nucleolar RNA, C/D box 62A"
SNORD62B,"small nucleolar RNA, C/D box 62B"
SNORD62B,"small nucleolar RNA, C/D box 62B"
SNORD63,"small nucleolar RNA, C/D box 63"
SNORD63,"small nucleolar RNA, C/D box 63"
SNORD63B,"small nucleolar RNA, C/D box 63B"
SNORD64,"small nucleolar RNA, C/D box 64"
SNORD65,"small nucleolar RNA, C/D box 65"
SNORD65,"small nucleolar RNA, C/D box 65"
SNORD65B,"small nucleolar RNA, C/D box 65B"
SNORD65C,"small nucleolar RNA, C/D box 65C"
SNORD66,"small nucleolar RNA, C/D box 66"
SNORD67,"small nucleolar RNA, C/D box 67"
SNORD68,"small nucleolar RNA, C/D box 68"
SNORD69,"small nucleolar RNA, C/D box 69"
SNORD70,"small nucleolar RNA, C/D box 70"
SNORD70,"small nucleolar RNA, C/D box 70"
SNORD70B,"small nucleolar RNA, C/D box 70B"
SNORD71,"small nucleolar RNA, C/D box 71"
SNORD71,"small nucleolar RNA, C/D box 71"
SNORD72,"small nucleolar RNA, C/D box 72"
SNORD73A,"small nucleolar RNA, C/D box 73A"
SNORD73A,"small nucleolar RNA, C/D box 73A"
SNORD73B,"small nucleolar RNA, C/D box U73B"
SNORD74,"small nucleolar RNA, C/D box 74"
SNORD74,"small nucleolar RNA, C/D box 74"
SNORD74,"small nucleolar RNA, C/D box 74"
SNORD74B,"small nucleolar RNA, C/D box 74B"
SNORD75,"small nucleolar RNA, C/D box 75"
SNORD76,"small nucleolar RNA, C/D box 76"
SNORD77,"small nucleolar RNA, C/D box 77"
SNORD77,"small nucleolar RNA, C/D box 77"
SNORD77B,"small nucleolar RNA, C/D box 77B"
SNORD78,"small nucleolar RNA, C/D box 78"
SNORD79,"small nucleolar RNA, C/D box 79"
SNORD79,"small nucleolar RNA, C/D box 79"
SNORD80,"small nucleolar RNA, C/D box 80"
SNORD80,"small nucleolar RNA, C/D box 80"
SNORD81,"small nucleolar RNA, C/D box 81"
SNORD81,"small nucleolar RNA, C/D box 81"
SNORD82,"small nucleolar RNA, C/D box 82"
SNORD82,"small nucleolar RNA, C/D box 82"
SNORD83A,"small nucleolar RNA, C/D box 83A"
SNORD83B,"small nucleolar RNA, C/D box 83B"
SNORD84,"small nucleolar RNA, C/D box 84"
SNORD86,"small nucleolar RNA, C/D box 86"
SNORD87,"small nucleolar RNA, C/D box 87"
SNORD87,"small nucleolar RNA, C/D box 87"
SNORD88A,"small nucleolar RNA, C/D box 88A"
SNORD88B,"small nucleolar RNA, C/D box 88B"
SNORD88C,"small nucleolar RNA, C/D box 88C"
SNORD89,"small nucleolar RNA, C/D box 89"
SNORD90,"small nucleolar RNA, C/D box 90"
SNORD91A,"small nucleolar RNA, C/D box 91A"
SNORD91B,"small nucleolar RNA, C/D box 91B"
SNORD92,"small nucleolar RNA, C/D box 92"
SNORD93,"small nucleolar RNA, C/D box 93"
SNORD94,"small nucleolar RNA, C/D box 94"
SNORD95,"small nucleolar RNA, C/D box 95"
SNORD96A,"small nucleolar RNA, C/D box 96A"
SNORD96B,"small nucleolar RNA, C/D box 96B"
SNORD97,"small nucleolar RNA, C/D box 97"
SNORD98,"small nucleolar RNA, C/D box 98"
SNORD99,"small nucleolar RNA, C/D box 99"
SNORD100,"small nucleolar RNA, C/D box 100"
SNORD101,"small nucleolar RNA, C/D box 101"
SNORD102,"small nucleolar RNA, C/D box 102"
SNORD103A,"small nucleolar RNA, C/D box 103A"
SNORD103B,"small nucleolar RNA, C/D box 103B"
SNORD103C,"small nucleolar RNA, C/D box 103C"
SNORD104,"small nucleolar RNA, C/D box 104"
SNORD105,"small nucleolar RNA, C/D box 105"
SNORD105B,"small nucleolar RNA, C/D box 105B"
SNORD107,"small nucleolar RNA, C/D box 107"
SNORD108,"small nucleolar RNA, C/D box 108"
SNORD109A,"small nucleolar RNA, C/D box 109A"
SNORD109B,"small nucleolar RNA, C/D box 109B"
SNORD110,"small nucleolar RNA, C/D box 110"
SNORD111,"small nucleolar RNA, C/D box 111"
SNORD111B,"small nucleolar RNA, C/D box 111B"
SNORD112,"small nucleolar RNA, C/D box 112"
SNORD113-1,"small nucleolar RNA, C/D box 113-1"
SNORD113-2,"small nucleolar RNA, C/D box 113-2"
SNORD113-3,"small nucleolar RNA, C/D box 113-3"
SNORD113-4,"small nucleolar RNA, C/D box 113-4"
SNORD113-5,"small nucleolar RNA, C/D box 113-5"
SNORD113-6,"small nucleolar RNA, C/D box 113-6"
SNORD113-7,"small nucleolar RNA, C/D box 113-7"
SNORD113-8,"small nucleolar RNA, C/D box 113-8"
SNORD113-9,"small nucleolar RNA, C/D box 113-9"
SNORD113@,"small nucleolar RNA, C/D box 113 cluster"
SNORD114-1,"small nucleolar RNA, C/D box 114-1"
SNORD114-2,"small nucleolar RNA, C/D box 114-2"
